<TICKER>,<PER>,<DATE>,<TIME>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB_TOM,D,20180706,000000,63.255,62.905,62.9725,2486935000
USDRUB_TOM,D,20180709,000000,62.935,62.4225,62.485,2701256000
USDRUB_TOM,D,20180710,000000,62.64,61.6375,61.735,3495454000
USDRUB_TOM,D,20180711,000000,62.45,61.6375,62.3575,4714093000
USDRUB_TOM,D,20180712,000000,62.3175,61.915,62.255,3752392000
USDRUB_TOM,D,20180713,000000,62.76,62.06,62.56,3075140000
USDRUB_TOM,D,20180716,000000,62.4825,62.095,62.33,2497583000
USDRUB_TOM,D,20180717,000000,62.6,62.3525,62.6,3213026000
USDRUB_TOM,D,20180718,000000,63.2575,62.6925,62.9625,3604961000
USDRUB_TOM,D,20180719,000000,63.795,63.025,63.6625,4269757000
USDRUB_TOM,D,20180720,000000,63.6475,63.2875,63.515,3028729000
USDRUB_TOM,D,20180723,000000,63.4275,62.9675,63.0675,3205401000
USDRUB_TOM,D,20180724,000000,63.5475,62.65,63.325,3870088000
USDRUB_TOM,D,20180725,000000,63.32,62.8075,62.82,3080875000
USDRUB_TOM,D,20180726,000000,63.095,62.8275,62.955,2757679000
USDRUB_TOM,D,20180727,000000,63.0475,62.65,62.7975,2208347000
USDRUB_TOM,D,20180730,000000,62.89,62.1825,62.2375,2621713000
USDRUB_TOM,D,20180731,000000,62.5925,62.2175,62.5025,2358786000
USDRUB_TOM,D,20180801,000000,63.08,62.4775,63.045,3021161000
USDRUB_TOM,D,20180802,000000,63.56,63.005,63.405,3858814000
USDRUB_TOM,D,20180803,000000,63.54,63.15,63.3375,2547994000
USDRUB_TOM,D,20180806,000000,63.79,63.3725,63.74,2280686000
USDRUB_TOM,D,20180807,000000,63.6375,63.38,63.49,2005977000
USDRUB_TOM,D,20180808,000000,65.69,63.4475,65.5475,5872912000
USDRUB_TOM,D,20180809,000000,66.7275,65.7725,66.65,4504212000
USDRUB_TOM,D,20180810,000000,67.9275,66.515,67.72,5497577000
USDRUB_TOM,D,20180813,000000,68.66,67.3525,67.8,4873787000
USDRUB_TOM,D,20180814,000000,67.12,66.3075,66.34,4069908000
USDRUB_TOM,D,20180815,000000,67.775,66.2325,67.29,3967535000
USDRUB_TOM,D,20180816,000000,67.175,66.55,66.8425,3002562000
USDRUB_TOM,D,20180817,000000,67.645,66.765,67.03,3457886000
USDRUB_TOM,D,20180820,000000,67.3575,66.9875,67.1075,2311954000
USDRUB_TOM,D,20180821,000000,67.625,66.855,67.275,3780960000
USDRUB_TOM,D,20180822,000000,68.45,67.3625,68.03,4459633000
USDRUB_TOM,D,20180823,000000,69.01,67.45,68.19,5923738000
USDRUB_TOM,D,20180824,000000,67.97,67.0575,67.1,2871076000
USDRUB_TOM,D,20180827,000000,67.6875,66.975,67.52,2439412000
USDRUB_TOM,D,20180828,000000,67.93,67.2,67.87,2539481000
USDRUB_TOM,D,20180829,000000,68.5,67.6675,67.94,3305807000
USDRUB_TOM,D,20180830,000000,68.4025,67.74,68.2375,3917926000
USDRUB_TOM,D,20180831,000000,68.1525,67.31,67.55,2959164000
USDRUB_TOM,D,20180903,000000,68.18,67.6425,68.12,2130713000
USDRUB_TOM,D,20180904,000000,68.49,67.97,68.11,2881542000
USDRUB_TOM,D,20180905,000000,68.59,68.1325,68.25,3458113000
USDRUB_TOM,D,20180906,000000,69.64,68.1775,69.255,4267535000
USDRUB_TOM,D,20180907,000000,69.95,68.79,69.9125,4130682000
USDRUB_TOM,D,20180910,000000,70.6,69.705,70.565,3701501000
USDRUB_TOM,D,20180911,000000,70.31,69.4,69.41,3283384000
USDRUB_TOM,D,20180912,000000,69.8075,68.6475,69.0325,3787612000
USDRUB_TOM,D,20180913,000000,68.95,67.9475,68.25,4796859000
USDRUB_TOM,D,20180914,000000,68.545,67.46,68.0525,3893556000
USDRUB_TOM,D,20180917,000000,68.48,67.9125,68.0625,2126355000
USDRUB_TOM,D,20180918,000000,67.9525,67.305,67.3725,3151968000
USDRUB_TOM,D,20180919,000000,67.21,66.67,66.83,3034522000
USDRUB_TOM,D,20180920,000000,66.7,66.2,66.26,3774537000
USDRUB_TOM,D,20180921,000000,66.8175,66.115,66.41,3284156000
USDRUB_TOM,D,20180924,000000,66.49,65.675,65.835,2505432000
USDRUB_TOM,D,20180925,000000,66,65.5125,65.8925,2487215000
USDRUB_TOM,D,20180926,000000,66.0975,65.67,65.8,2449573000
USDRUB_TOM,D,20180927,000000,65.97,65.215,65.6225,2617628000
USDRUB_TOM,D,20180928,000000,65.94,65.3825,65.535,2463563000
USDRUB_TOM,D,20181001,000000,65.7175,64.8475,65,1808872000
USDRUB_TOM,D,20181002,000000,65.6425,65.0825,65.5,2890145000
USDRUB_TOM,D,20181003,000000,65.89,65.3475,65.8625,2208604000
USDRUB_TOM,D,20181004,000000,67.055,66.0525,67.0175,3997464000
USDRUB_TOM,D,20181005,000000,66.95,66.4025,66.5975,3237400000
USDRUB_TOM,D,20181008,000000,67.105,66.53,66.5575,2304650000
USDRUB_TOM,D,20181009,000000,66.875,66.155,66.25,2646071000
USDRUB_TOM,D,20181010,000000,66.9,66,66.9,2597775000
USDRUB_TOM,D,20181011,000000,67.01,66.005,66.27,2710101000
USDRUB_TOM,D,20181012,000000,66.425,65.85,66.1175,1783826000
USDRUB_TOM,D,20181015,000000,65.98,65.29,65.65,2485011000
USDRUB_TOM,D,20181016,000000,65.6625,65.245,65.3075,2354683000
USDRUB_TOM,D,20181017,000000,65.6775,65.2575,65.4975,2811813000
USDRUB_TOM,D,20181018,000000,65.89,65.4525,65.82,3199937000
USDRUB_TOM,D,20181019,000000,65.9325,65.3225,65.49,2102884000
USDRUB_TOM,D,20181022,000000,65.55,64.9975,65.25,2448631000
USDRUB_TOM,D,20181023,000000,65.715,65.225,65.5125,3157982000
USDRUB_TOM,D,20181024,000000,65.7875,64.945,65.685,3866243000
USDRUB_TOM,D,20181025,000000,65.99,65.4425,65.5925,2986804000
USDRUB_TOM,D,20181026,000000,65.9375,65.5075,65.72,2725082000
USDRUB_TOM,D,20181029,000000,65.9675,65.4625,65.85,2507535000
USDRUB_TOM,D,20181030,000000,65.845,65.505,65.56,2225838000
USDRUB_TOM,D,20181031,000000,65.89,65.5225,65.875,2568223000
USDRUB_TOM,D,20181101,000000,65.81,65.565,65.72,1925574000
USDRUB_TOM,D,20181102,000000,66.2875,65.51,66.2025,2886570000
USDRUB_TOM,D,20181106,000000,66.16,65.7525,66.11,2103730000
USDRUB_TOM,D,20181107,000000,66.33,65.83,66.32,2668464000
USDRUB_TOM,D,20181108,000000,66.95,66.12,66.9025,2902481000
USDRUB_TOM,D,20181109,000000,68.19,66.77,68.005,3373741000
USDRUB_TOM,D,20181112,000000,67.85,67.3325,67.845,2616701000
USDRUB_TOM,D,20181113,000000,68.1625,67.5425,68.13,3195254000
USDRUB_TOM,D,20181114,000000,68.28,67.005,67.02,3910076000
USDRUB_TOM,D,20181115,000000,66.98,65.86,65.8975,3162064000
USDRUB_TOM,D,20181116,000000,66.205,65.66,65.98,2600025000
USDRUB_TOM,D,20181119,000000,66.1275,65.18,65.55,2390675000
USDRUB_TOM,D,20181120,000000,66.24,65.515,66.165,3022387000
USDRUB_TOM,D,20181121,000000,66.06,65.53,65.66,2794287000
USDRUB_TOM,D,20181122,000000,65.75,65.42,65.62,2061732000
USDRUB_TOM,D,20181123,000000,66.42,65.565,66.1925,4096455000
USDRUB_TOM,D,20181126,000000,67.3575,66.3275,67.1025,4193722000
USDRUB_TOM,D,20181127,000000,67.3825,66.4625,67.1075,3299901000
USDRUB_TOM,D,20181128,000000,67.545,66.76,66.955,3474612000
USDRUB_TOM,D,20181129,000000,66.9,65.9175,66.21,3899411000
USDRUB_TOM,D,20181130,000000,67.1925,66.3,66.95,3074180000
USDRUB_TOM,D,20181203,000000,66.77,66.0725,66.5275,2606641000
USDRUB_TOM,D,20181204,000000,66.9025,66.2,66.82,2936506000
USDRUB_TOM,D,20181205,000000,66.955,66.4625,66.57,2024256000
USDRUB_TOM,D,20181206,000000,67.2325,66.65,66.8675,3259943000
USDRUB_TOM,D,20181207,000000,67.0725,65.985,66.395,3385551000
USDRUB_TOM,D,20181210,000000,66.7,66.1375,66.6425,2283703000
USDRUB_TOM,D,20181211,000000,66.585,66.22,66.3525,1895427000
USDRUB_TOM,D,20181212,000000,66.535,66.1175,66.3825,2043964000
USDRUB_TOM,D,20181213,000000,66.49,66.1325,66.235,2286365000
USDRUB_TOM,D,20181214,000000,66.815,66.2275,66.76,2554762000
USDRUB_TOM,D,20181217,000000,66.81,66.4325,66.78,1700563000
USDRUB_TOM,D,20181218,000000,67.335,66.6125,67.2825,2441621000
USDRUB_TOM,D,20181219,000000,67.8025,66.975,67.46,3767451000
USDRUB_TOM,D,20181220,000000,68.7075,67.2375,68.2925,3709043000
USDRUB_TOM,D,20181221,000000,69.1275,67.855,68.84,3489449000
USDRUB_TOM,D,20181224,000000,68.7375,68.17,68.5825,2206142000
USDRUB_TOM,D,20181225,000000,68.97,68.38,68.665,1082663000
USDRUB_TOM,D,20181226,000000,69.485,68.695,68.695,1924542000
USDRUB_TOM,D,20181227,000000,69.755,68.5475,69.56,3004509000
USDRUB_TOM,D,20181228,000000,69.72,69.235,69.5175,1778140000
USDRUB_TOM,D,20181229,000000,69.95,69.395,69.8175,520119000
USDRUB_TOM,D,20190103,000000,71.4525,68.5225,68.64,1019770000
USDRUB_TOM,D,20190104,000000,68.7475,67.5125,67.74,1294080000
USDRUB_TOM,D,20190108,000000,67.3275,66.74,66.885,992676000
USDRUB_TOM,D,20190109,000000,67.45,66.6675,66.745,3330208000
USDRUB_TOM,D,20190110,000000,67.34,66.7,66.91,3084883000
USDRUB_TOM,D,20190111,000000,67.16,66.795,66.875,2480347000
USDRUB_TOM,D,20190114,000000,67.3025,66.92,67.075,2347906000
USDRUB_TOM,D,20190115,000000,67.15,66.8825,66.96,2149032000
USDRUB_TOM,D,20190116,000000,66.99,66.245,66.3675,3124997000
USDRUB_TOM,D,20190117,000000,66.6875,66.2625,66.37,2963455000
USDRUB_TOM,D,20190118,000000,66.5,66.12,66.275,2183494000
USDRUB_TOM,D,20190121,000000,66.4775,66.1,66.39,1850427000
USDRUB_TOM,D,20190122,000000,66.6275,66.3925,66.535,2392516000
USDRUB_TOM,D,20190123,000000,66.47,66.03,66.0725,2681426000
USDRUB_TOM,D,20190124,000000,66.1475,65.675,65.7775,3441997000
USDRUB_TOM,D,20190125,000000,66.2625,65.71,66,2754591000
USDRUB_TOM,D,20190128,000000,66.35,65.66,66.26,2764306000
USDRUB_TOM,D,20190129,000000,66.415,65.9675,66.05,2213942000
USDRUB_TOM,D,20190130,000000,66.1875,65.3625,65.505,2450500000
USDRUB_TOM,D,20190131,000000,65.6975,65.16,65.4,4132623000
USDRUB_TOM,D,20190201,000000,65.7425,65.3225,65.505,2170258000
USDRUB_TOM,D,20190204,000000,65.73,65.465,65.59,1464919000
USDRUB_TOM,D,20190205,000000,65.6475,65.42,65.62,1868807000
USDRUB_TOM,D,20190206,000000,65.925,65.61,65.87,1951118000
USDRUB_TOM,D,20190207,000000,66.1575,65.83,65.9075,2369140000
USDRUB_TOM,D,20190208,000000,66.1475,65.6225,65.81,1573396000
USDRUB_TOM,D,20190211,000000,65.9,65.5325,65.85,1839503000
USDRUB_TOM,D,20190212,000000,66.2575,65.5025,65.885,2242968000
USDRUB_TOM,D,20190213,000000,66.55,65.5925,66.515,2672211000
USDRUB_TOM,D,20190214,000000,67.1625,66.275,66.645,4185913000
USDRUB_TOM,D,20190215,000000,66.775,66.3,66.3,2417832000
USDRUB_TOM,D,20190218,000000,66.395,65.9,66.28,1623317000
USDRUB_TOM,D,20190219,000000,66.3625,65.735,65.7625,2036694000
USDRUB_TOM,D,20190220,000000,65.94,65.47,65.6325,2393132000
USDRUB_TOM,D,20190221,000000,65.7375,65.365,65.57,2343889000
USDRUB_TOM,D,20190222,000000,65.6575,65.305,65.3925,1818435000
USDRUB_TOM,D,20190225,000000,65.6375,65.1625,65.49,1987393000
USDRUB_TOM,D,20190226,000000,65.9375,65.575,65.7,1894225000
USDRUB_TOM,D,20190227,000000,66.025,65.4725,65.79,1764015000
USDRUB_TOM,D,20190228,000000,65.9925,65.6875,65.905,1620687000
USDRUB_TOM,D,20190301,000000,65.9425,65.6025,65.94,1919254000
USDRUB_TOM,D,20190304,000000,65.88,65.6375,65.74,1297136000
USDRUB_TOM,D,20190305,000000,65.855,65.65,65.75,1592458000
USDRUB_TOM,D,20190306,000000,66.0375,65.7675,65.98,1987459000
USDRUB_TOM,D,20190307,000000,66.3075,65.85,66.2825,2288264000
USDRUB_TOM,D,20190311,000000,66.33,65.935,65.97,1887884000
USDRUB_TOM,D,20190312,000000,65.895,65.55,65.635,1884448000
USDRUB_TOM,D,20190313,000000,65.66,65.3225,65.4,1846408000
USDRUB_TOM,D,20190314,000000,65.5975,65.315,65.5125,2050363000
USDRUB_TOM,D,20190315,000000,65.5075,64.79,64.815,2311736000
USDRUB_TOM,D,20190318,000000,65.6525,64.1375,64.365,2819315000
USDRUB_TOM,D,20190319,000000,64.58,64.1775,64.39,2828645000
USDRUB_TOM,D,20190320,000000,64.39,63.6525,63.8675,2408003000
USDRUB_TOM,D,20190321,000000,63.95,63.63,63.87,3181807000
USDRUB_TOM,D,20190322,000000,64.8325,63.7,64.66,4253819000
USDRUB_TOM,D,20190325,000000,64.64,63.92,64.085,2765081000
USDRUB_TOM,D,20190326,000000,64.475,64.0075,64.4,2517738000
USDRUB_TOM,D,20190327,000000,64.9875,64.41,64.835,3452313000
USDRUB_TOM,D,20190328,000000,65.2875,64.65,64.94,3596151000
USDRUB_TOM,D,20190329,000000,65.7625,64.5875,65.6375,5057535000
USDRUB_TOM,D,20190401,000000,65.85,65.145,65.1725,3127153000
USDRUB_TOM,D,20190402,000000,65.56,65.175,65.2975,2383560000
USDRUB_TOM,D,20190403,000000,65.475,65.04,65.24,2482965000
USDRUB_TOM,D,20190404,000000,65.61,65.165,65.475,2379899000
USDRUB_TOM,D,20190405,000000,65.5175,65.13,65.34,1923398000
USDRUB_TOM,D,20190408,000000,65.4525,64.8125,64.8775,2512632000
USDRUB_TOM,D,20190409,000000,64.955,64.635,64.92,2604682000
USDRUB_TOM,D,20190410,000000,64.9075,64.2,64.2925,2320329000
USDRUB_TOM,D,20190411,000000,64.7075,64.315,64.61,2225389000
USDRUB_TOM,D,20190412,000000,64.6375,64.1275,64.35,2119199000
USDRUB_TOM,D,20190415,000000,64.4375,64.05,64.26,1530948000
USDRUB_TOM,D,20190416,000000,64.455,64.07,64.09,2239890000
USDRUB_TOM,D,20190417,000000,64.0925,63.8,63.845,1953063000
USDRUB_TOM,D,20190418,000000,64.1575,63.86,63.8925,2124243000
USDRUB_TOM,D,20190419,000000,64.0775,63.9,64.05,918135000
USDRUB_TOM,D,20190422,000000,63.955,63.735,63.82,1325183000
USDRUB_TOM,D,20190423,000000,63.895,63.6575,63.6875,1831585000
USDRUB_TOM,D,20190424,000000,64.53,63.8375,64.3225,2925198000
USDRUB_TOM,D,20190425,000000,64.9825,64.43,64.655,3312495000
USDRUB_TOM,D,20190426,000000,64.8925,64.5775,64.735,2105319000
USDRUB_TOM,D,20190429,000000,64.765,64.405,64.4575,1525212000
USDRUB_TOM,D,20190430,000000,65.0175,64.3325,64.6225,2617229000
USDRUB_TOM,D,20190502,000000,65.5675,64.8425,65.4375,1195014000
USDRUB_TOM,D,20190503,000000,67,65.0075,65.0775,876894000
USDRUB_TOM,D,20190506,000000,65.51,65.05,65.2275,1863191000
USDRUB_TOM,D,20190507,000000,65.4575,64.985,65.4075,2048781000
USDRUB_TOM,D,20190508,000000,65.36,64.9,65.0725,2273687000
USDRUB_TOM,D,20190510,000000,65.4975,65.0575,65.075,956600000
USDRUB_TOM,D,20190513,000000,65.56,65.255,65.43,2437749000
USDRUB_TOM,D,20190514,000000,65.44,64.855,64.97,2328768000
USDRUB_TOM,D,20190515,000000,64.985,64.48,64.65,2577205000
USDRUB_TOM,D,20190516,000000,64.67,64.39,64.65,1817049000
USDRUB_TOM,D,20190517,000000,64.805,64.555,64.7775,1616345000
USDRUB_TOM,D,20190520,000000,64.695,64.1125,64.525,1613306000
USDRUB_TOM,D,20190521,000000,64.625,64.3325,64.41,1776049000
USDRUB_TOM,D,20190522,000000,64.495,64.15,64.39,2247336000
USDRUB_TOM,D,20190523,000000,64.9275,64.44,64.855,3358764000
USDRUB_TOM,D,20190524,000000,64.7,64.4025,64.4725,1806088000
USDRUB_TOM,D,20190527,000000,64.5125,64.3625,64.4575,1429776000
USDRUB_TOM,D,20190528,000000,64.75,64.4525,64.715,2467517000
USDRUB_TOM,D,20190529,000000,65.3975,64.85,64.97,2676878000
USDRUB_TOM,D,20190530,000000,65.2,64.8775,65.17,2354711000
USDRUB_TOM,D,20190531,000000,65.59,65.1175,65.43,2794298000
USDRUB_TOM,D,20190603,000000,65.5975,65.155,65.34,2317763000
USDRUB_TOM,D,20190604,000000,65.35,65,65.165,2445721000
USDRUB_TOM,D,20190605,000000,65.3975,64.96,65.395,2925816000
USDRUB_TOM,D,20190606,000000,65.3825,65.0175,65.085,1926482000
USDRUB_TOM,D,20190607,000000,65.1525,64.745,64.805,2260060000
USDRUB_TOM,D,20190610,000000,64.8675,64.625,64.78,1753185000
USDRUB_TOM,D,20190611,000000,64.6425,64.445,64.5575,2023362000
USDRUB_TOM,D,20190613,000000,64.7375,64.495,64.58,1810364000
USDRUB_TOM,D,20190614,000000,64.5775,64.215,64.38,2294104000
USDRUB_TOM,D,20190617,000000,64.395,64.1275,64.32,1985784000
USDRUB_TOM,D,20190618,000000,64.3975,63.9125,64.02,2700474000
USDRUB_TOM,D,20190619,000000,64.105,63.7,63.785,2124127000
USDRUB_TOM,D,20190620,000000,63.7025,62.87,62.89,3478204000
USDRUB_TOM,D,20190621,000000,63.7925,62.9,63.025,3405820000
USDRUB_TOM,D,20190624,000000,63.0375,62.575,62.6,2281138000
USDRUB_TOM,D,20190625,000000,63.03,62.4975,62.835,2602695000
USDRUB_TOM,D,20190626,000000,63.23,62.7575,63.0725,2766397000
USDRUB_TOM,D,20190627,000000,63.2025,62.9275,63.0725,2144083000
USDRUB_TOM,D,20190628,000000,63.33,62.85,63.24,2216467000
USDRUB_TOM,D,20190701,000000,63.215,62.7775,62.96,2407589000
USDRUB_TOM,D,20190702,000000,63.3925,62.99,63.32,2441925000
USDRUB_TOM,D,20190703,000000,63.6675,63.28,63.32,2807967000
USDRUB_TOM,D,20190704,000000,63.52,63.02,63.48,1422006000
USDRUB_TOM,D,20190705,000000,63.8675,63.42,63.8025,2533424000
USDRUB_TOM,D,20190708,000000,63.9975,63.4825,63.695,1411026000
USDRUB_TOM,D,20190709,000000,63.94,63.68,63.915,2289557000
USDRUB_TOM,D,20190710,000000,63.9125,63.12,63.18,2377795000
USDRUB_TOM,D,20190711,000000,63.1475,62.755,62.815,2033426000
USDRUB_TOM,D,20190712,000000,63.195,62.88,62.9775,1902664000
USDRUB_TOM,D,20190715,000000,63.05,62.56,62.67,1643911000
USDRUB_TOM,D,20190716,000000,63.095,62.64,63.045,2309043000
USDRUB_TOM,D,20190717,000000,63.055,62.72,62.935,1813479000
USDRUB_TOM,D,20190718,000000,63.1375,62.75,62.8075,1917014000
USDRUB_TOM,D,20190719,000000,63.0725,62.785,63.055,1574823000
USDRUB_TOM,D,20190722,000000,63.13,62.9275,63.095,1513861000
USDRUB_TOM,D,20190723,000000,63.345,63.08,63.16,2149319000
USDRUB_TOM,D,20190724,000000,63.3075,63,63.2975,2248083000
USDRUB_TOM,D,20190725,000000,63.28,62.835,63.2375,2607453000
USDRUB_TOM,D,20190726,000000,63.5075,63.065,63.3675,1934907000
USDRUB_TOM,D,20190729,000000,63.6375,63.39,63.4325,1482946000
USDRUB_TOM,D,20190730,000000,63.7325,63.245,63.5075,2239062000
USDRUB_TOM,D,20190731,000000,63.82,63.1,63.625,2265575000
USDRUB_TOM,D,20190801,000000,64.3925,63.7375,64.355,3584239000
USDRUB_TOM,D,20190802,000000,65.4325,64.4375,65.2725,4880323000
USDRUB_TOM,D,20190805,000000,65.605,64.845,65.53,3681010000
USDRUB_TOM,D,20190806,000000,65.355,64.9925,65.2725,2467178000
USDRUB_TOM,D,20190807,000000,65.7,64.9475,65.3325,3409210000
USDRUB_TOM,D,20190808,000000,65.43,65.025,65.045,2050788000
USDRUB_TOM,D,20190809,000000,65.535,65.06,65.2825,2455586000
USDRUB_TOM,D,20190812,000000,65.685,65.2125,65.405,2307898000
USDRUB_TOM,D,20190813,000000,65.88,64.785,64.93,4221399000
USDRUB_TOM,D,20190814,000000,66.1175,65.01,66.015,4399073000
USDRUB_TOM,D,20190815,000000,66.585,65.67,66.0575,3929643000
USDRUB_TOM,D,20190816,000000,66.5725,65.86,66.52,2402548000
USDRUB_TOM,D,20190819,000000,67.0325,66.25,66.89,2953045000
USDRUB_TOM,D,20190820,000000,67.11,66.425,66.565,2724073000
USDRUB_TOM,D,20190821,000000,66.4,65.64,65.75,2280509000
USDRUB_TOM,D,20190822,000000,65.9375,65.445,65.6,2592073000
USDRUB_TOM,D,20190823,000000,66.2175,65.5225,65.985,3285553000
USDRUB_TOM,D,20190826,000000,66.1525,65.83,66.07,1942867000
USDRUB_TOM,D,20190827,000000,66.705,66.095,66.4425,2554909000
USDRUB_TOM,D,20190828,000000,66.9875,66.3025,66.8,2751536000
USDRUB_TOM,D,20190829,000000,66.94,66.42,66.59,2272712000
USDRUB_TOM,D,20190830,000000,66.835,66.305,66.79,2299399000
USDRUB_TOM,D,20190902,000000,66.84,66.555,66.79,1378789000
USDRUB_TOM,D,20190903,000000,67.14,66.7525,66.7575,2506398000
USDRUB_TOM,D,20190904,000000,66.67,66.075,66.2225,2226500000
USDRUB_TOM,D,20190905,000000,66.2775,65.885,66.215,1990429000
USDRUB_TOM,D,20190906,000000,66.11,65.59,65.73,2376111000
USDRUB_TOM,D,20190909,000000,65.6725,65.3525,65.55,1794085000
USDRUB_TOM,D,20190910,000000,65.5575,65.245,65.42,1977601000
USDRUB_TOM,D,20190911,000000,65.6475,65.29,65.5,2004011000
USDRUB_TOM,D,20190912,000000,65.38,64.665,64.7,3154393000
USDRUB_TOM,D,20190913,000000,64.7075,64.145,64.3375,2466091000
USDRUB_TOM,D,20190916,000000,64.175,63.5775,64.045,2665091000
USDRUB_TOM,D,20190917,000000,64.47,63.97,64.36,2861886000
USDRUB_TOM,D,20190918,000000,64.51,64.1,64.15,2069603000
USDRUB_TOM,D,20190919,000000,64.335,63.815,64.005,1976895000
USDRUB_TOM,D,20190920,000000,64.09,63.7,64.01,1989710000
USDRUB_TOM,D,20190923,000000,64.075,63.8,63.835,1572521000
USDRUB_TOM,D,20190924,000000,64,63.61,63.985,1778322000
USDRUB_TOM,D,20190925,000000,64.4875,63.9975,64.145,3212598000
USDRUB_TOM,D,20190926,000000,64.38,64.11,64.21,2303016000
USDRUB_TOM,D,20190927,000000,64.7125,64.21,64.6975,2642403000
USDRUB_TOM,D,20190930,000000,65.01,64.5825,64.865,2522679000
USDRUB_TOM,D,20191001,000000,65.44,64.955,65.265,2274855000
USDRUB_TOM,D,20191002,000000,65.565,65.0325,65.195,2420812000
USDRUB_TOM,D,20191003,000000,65.375,65.0275,65.1275,2306579000
USDRUB_TOM,D,20191004,000000,65.1175,64.5425,64.615,2232634000
USDRUB_TOM,D,20191007,000000,64.98,64.6975,64.975,1968134000
USDRUB_TOM,D,20191008,000000,65.3675,64.76,65.2,2258628000
USDRUB_TOM,D,20191009,000000,65.21,64.815,64.8875,2053087000
USDRUB_TOM,D,20191010,000000,64.88,64.4,64.4575,1764936000
USDRUB_TOM,D,20191011,000000,64.315,64.0075,64.205,2308678000
USDRUB_TOM,D,20191014,000000,64.45,64.205,64.295,1613777000
USDRUB_TOM,D,20191015,000000,64.5075,64.19,64.275,2060004000
USDRUB_TOM,D,20191016,000000,64.45,64.06,64.075,1391077000
USDRUB_TOM,D,20191017,000000,64.23,63.84,64.115,2072534000
USDRUB_TOM,D,20191018,000000,64.09,63.75,63.76,1763646000
USDRUB_TOM,D,20191021,000000,63.85,63.6275,63.73,1706731000
USDRUB_TOM,D,20191022,000000,63.815,63.555,63.735,1932502000
USDRUB_TOM,D,20191023,000000,63.99,63.69,63.95,2198694000
USDRUB_TOM,D,20191024,000000,64.1425,63.75,64.07,2455103000
USDRUB_TOM,D,20191025,000000,64.0625,63.63,63.8525,2282275000
USDRUB_TOM,D,20191028,000000,63.96,63.56,63.75,1696012000
USDRUB_TOM,D,20191029,000000,64.03,63.735,63.95,1838417000
USDRUB_TOM,D,20191030,000000,64.15,63.765,63.835,2280623000
USDRUB_TOM,D,20191031,000000,64.18,63.705,64.13,2187931000
USDRUB_TOM,D,20191101,000000,64.14,63.37,63.54,2253273000
USDRUB_TOM,D,20191105,000000,63.685,63.175,63.4925,2072837000
USDRUB_TOM,D,20191106,000000,64.035,63.4775,63.8725,2098343000
USDRUB_TOM,D,20191107,000000,63.92,63.3725,63.52,2178740000
USDRUB_TOM,D,20191108,000000,63.9775,63.585,63.8,2072708000
USDRUB_TOM,D,20191111,000000,63.9875,63.82,63.89,1293770000
USDRUB_TOM,D,20191112,000000,64.2825,63.7525,64.23,2215562000
USDRUB_TOM,D,20191113,000000,64.47,64.1275,64.35,2390490000
USDRUB_TOM,D,20191114,000000,64.275,63.9725,63.98,2055230000
USDRUB_TOM,D,20191115,000000,63.9675,63.71,63.7675,1593615000
USDRUB_TOM,D,20191118,000000,63.95,63.69,63.8225,1358874000
USDRUB_TOM,D,20191119,000000,63.8925,63.64,63.82,1587437000
USDRUB_TOM,D,20191120,000000,64.1125,63.7675,63.89,2103205000
USDRUB_TOM,D,20191121,000000,63.885,63.65,63.72,1616709000
USDRUB_TOM,D,20191122,000000,63.9025,63.6175,63.87,2205411000
USDRUB_TOM,D,20191125,000000,64.065,63.7275,63.94,1882823000
USDRUB_TOM,D,20191126,000000,64.1375,63.9025,63.95,1920715000
USDRUB_TOM,D,20191127,000000,64.11,63.8925,63.96,1374192000
USDRUB_TOM,D,20191128,000000,64.1875,63.96,64.07,1541836000
USDRUB_TOM,D,20191129,000000,64.3475,64.0025,64.3175,1829597000
USDRUB_TOM,D,20191202,000000,64.4925,64.1525,64.175,1723375000
USDRUB_TOM,D,20191203,000000,64.3,64.0625,64.145,1650066000
USDRUB_TOM,D,20191204,000000,64.245,63.8275,63.95,2037264000
USDRUB_TOM,D,20191205,000000,63.94,63.715,63.7225,1413970000
USDRUB_TOM,D,20191206,000000,63.85,63.6,63.755,1321976000
USDRUB_TOM,D,20191209,000000,63.81,63.5325,63.59,1295930000
USDRUB_TOM,D,20191210,000000,63.66,63.455,63.4925,1490910000
USDRUB_TOM,D,20191211,000000,63.62,63.26,63.27,1413080000
USDRUB_TOM,D,20191212,000000,63.295,62.6775,62.8425,2238489000
USDRUB_TOM,D,20191213,000000,62.945,62.15,62.8975,3179377000
USDRUB_TOM,D,20191216,000000,62.86,62.3625,62.445,1689884000
USDRUB_TOM,D,20191217,000000,62.745,62.3325,62.415,1828941000
USDRUB_TOM,D,20191218,000000,62.7225,62.4225,62.665,1973090000
USDRUB_TOM,D,20191219,000000,62.58,62.3025,62.405,1903042000
USDRUB_TOM,D,20191220,000000,62.475,62.0125,62.2525,1887736000
USDRUB_TOM,D,20191223,000000,62.36,62.1375,62.265,1738989000
USDRUB_TOM,D,20191224,000000,62.3075,61.89,61.9675,1509516000
USDRUB_TOM,D,20191225,000000,62.04,61.5075,61.85,1476020000
USDRUB_TOM,D,20191226,000000,62.2675,61.6725,62.215,1327684000
